kode_entitas;nama_entitas;sektor;subsektor;industri;subindustri;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;Jumlah_laba_rugi_sebelum_pajak_penghasilan;Jumlah_laba_rugi_dari_operasi_yang_dilanjutkan;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal;Jumlah_kenaikan_penurunan_bersih_kas_dan_setara_kas;Kas_dan_setara_kas_arus_kas_akhir_periode
ARTO;PT Bank Jago Tbk.;G. Financials;G1. Banks;G11. Banks;G111. Banks;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;0;0;16965295.0;0;0;8175479.0;1385625.0;0;7099937.0;8263757.0;8263757.0;0;0;20428.0;15913.0;15913.0;14302.0;14302.0;15913.0;0;41900.0;1460371.0
ASBI;Asuransi Bintang Tbk;G. Financials;G4. Insurance;G41. Insurance;G412. General Insurance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;01.00;Ribuan / In Thousand;0;0;989810930.0;0;0;612609636.0;87096618.0;0;50000.0;369077539.0;369251595.0;0;0;5978020.0;5147620.0;5147620.0;15608131.0;15593051.0;5132540.0;15080.0;8105350.0;27234576.0
ASDM;Asuransi Dayin Mitra Tbk;G. Financials;G4. Insurance;G41. Insurance;G412. General Insurance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Ribuan / In Thousand;0;0;888973513.0;0;0;523847643.0;48000000.0;;1067308.0;365125870.0;365125870.0;0;0;23723431.0;18551067.0;18551067.0;17253935.0;17253935.0;18551067.0;;276339.0;12911272.0
ASGR;Astra Graphia Tbk;C. Industrials;C2. Industrial Services;C22. Commercial Services;C224. Business Support Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15371.0;Jutaan / In Million;2226330.0;451321.0;2677651.0;917998.0;66431.0;984429.0;134878.0;;57313.0;1693218.0;1693222.0;2677651.0;593340.0;129273.0;97071.0;97071.0;101986.0;101986.0;97071.0;;201791.0;1252775.0
ASHA;PT Cilacap Samudera Fishing Industry Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D23. Agricultural Products;D231. Fish, Meat, & Poultry;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;102737037624.0;115986231638.0;218723269262.0;27115827906.0;11926397554.0;39042225460.0;100000000000.0;0;57968721312.0;179681043802.0;179681043802.0;218723269262.0;47458767344.0;17436705935.0;13781143546.0;13781143546.0;14351980448.0;14351980448.0;13781143546.0;0;1383311803.0;10143963150.0
ASII;Astra International Tbk;C. Industrials;C3. Multi-sector Holdings;C31. Multi-sector Holdings;C311. Multi-sector Holdings;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Miliaran / In Billion;179818.0;233479.0;413297.0;119198.0;50379.0;169577.0;2024.00.00;0;1139.00.00;192142.0;243720.0;413297.0;70088.0;50390.0;40420.0;40420.0;45945.0;32191.0;28944.0;11476.0;-4153.0;61295.0
ASLC;PT Autopedia Sukses Lestari Tbk;E. Consumer Cyclicals;E7. Retailing;E74. Specialty Retail;E745. Automotive Retail;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;490484426561.0;299174953376.0;789659379937.0;70293841487.0;14227561815.0;84521403302.0;203941676480.0;0;597571364513.0;672107312493.0;705137976635.0;789659379937.0;132446470749.0;5061133476.0;3284926567.0;3284926567.0;5176087305.0;2068644090.0;476871522.0;2808055045.0;307676983488.0;395613351222.0
ASPI;PT Andalan Sakti Primaindo Tbk.;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Joint Venture - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;90805342355.0;287173995.0;91092516350.0;9369590713.0;11643687995.0;21013278708.0;68179652500.0;0;1974340174.0;62581363437.0;70079237642.0;91092516350.0;2945722295.0;-2907454314.0;-2907454314.0;-2907454314.0;-2862228229.0;-2703866013.0;-2748158037.0;-159296277.0;-23162954758.0;5467132948.0
ASRI;ALAM SUTERA REALTY Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Ribuan / In Thousand;3636178310.0;18662746961.0;22298925271.0;3717703477.0;7938597229.0;11656300706.0;1964941189.0;0;676623405.0;10525023379.0;10642624565.0;22298925271.0;2631139780.0;1106143111.0;1098364937.0;1098364937.0;1098075404.0;1085759380.0;1086115392.0;12249545.0;409828433.0;1438123892.0
ASRM;Asuransi Ramayana Tbk;G. Financials;G4. Insurance;G41. Insurance;G412. General Insurance;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;0;0;1627241657686.0;0;0;1013123874462.0;152141920000.0;0;1710209470.0;614091679010.0;614117783224.0;0;0;90081897136.0;86497518155.0;86497518155.0;81808341042.0;81803226748.0;86492366816.0;5151339.0;-1120351166.0;60289877256.0
ASSA;Adi Sarana Armada Tbk;K. Transportation & Logistic;K1. Transportation;K13. Passenger Land Transportation;K132. Road Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;1545235102845.0;5723201807878.0;7268436910723.0;1792267563348.0;3005312084961.0;4797579648309.0;356639456000.0;;557721314928.0;1617605363295.0;2470857262414.0;7268436910723.0;1081950085375.0;7219932153.0;3704328643.0;3704328643.0;315282471.0;103762810607.0;103020487343.0;-99316158700.0;484883135344.0;932179305327.0
ATAP;PT Trimitra Prawara Goldland Tbk ;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;101835643546.0;13592770427.0;115428413973.0;35448192480.0;361941309.0;35810133789.0;50000000000.0;;12227500000.0;79618280184.0;79618280184.0;115428413973.0;13827195658.0;3655044279.0;2152362165.0;2152362165.0;2138412514.0;2138412514.0;2152362165.0;;11070219424.0;14573819592.0
ATIC;PT Anabatic Technologies Tbk;I. Technology;I1. Software & IT Services;I12. IT Services & Consulting;I121. IT Services & Consulting;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15731.0;Satuan Penuh / Full Amount;3001327114972.0;1215737187687.0;4217064302659.0;3353753528335.0;701558205030.0;4055311733365.0;231536135500.0;0;572849215002.0;-49874189163.0;161752569294.0;4217064302659.0;993713523405.0;245078906965.0;143577060553.0;143577060553.0;147565480524.0;73394615060.0;68786548156.0;74790512397.0;-22218013301.0;475260253428.0
AUTO;Astra Otoparts Tbk;E. Consumer Cyclicals;E1. Automobiles & Components;E11. Auto Components;E111. Auto Parts & Equipment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;7825596.0;10695665.0;18521261.0;4652198.0;817498.0;5469696.0;481973.0;;2914054.0;11933213.0;13051565.0;18521261.0;2689343.0;1730906.0;1474280.0;1474280.0;1532894.0;1384444.0;1326575.0;147705.0;208593.0;2073909.0
AVIA;PT Avia Avian Tbk;B. Basic Materials;B1. Basic Materials;B11. Chemicals;B113. Specialty Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;8716715.0;2075407.0;10792122.0;1108163.0;109074.0;1217237.0;619536.0;0;7793218.0;9570106.0;9574885.0;10792122.0;2717400.0;1745247.0;1400365.0;1400365.0;1272911.0;1273081.0;1400561.0;-196.0;875277.0;2163491.0
AWAN;PT Era Digital Media Tbk;I. Technology;I1. Software & IT Services;I11. Online Applications & Services;I111. Online Applications & Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Ribuan / In Thousand;15592213.0;9013403.0;24605616.0;2261957.0;1597461.0;3859418.0;26850000.0;;-8762088.0;20745942.0;20746198.0;24605616.0;18340847.0;5347242.0;3300761.0;7448178.0;7145687.0;7145687.0;7448146.0;32.00.00;7298721.0;7512547.0
AXIO;PT Tera Data Indonusa Tbk;I. Technology;I2. Technology Hardware & Equipment;I22. Computer Hardware;I221. Computer Hardware;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;853982815747.0;236769864399.0;1090752680146.0;554608989800.0;38897562719.0;593506552519.0;146003162500.0;;117344405912.0;479536486263.0;497246127627.0;1090752680146.0;245011957971.0;114944286437.0;89932553832.0;89932553832.0;88629168941.0;86180244199.0;87842470401.0;2090083431.0;79756198385.0;98585282128.0
AYLS;PT Agro Yasa Lestari Tbk;B. Basic Materials;B1. Basic Materials;B12. Construction Materials;B121. Construction Materials;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;44960535546.0;2912188865.0;47872724411.0;1554437703.0;46333713.0;1600771416.0;42671160000.0;7058160000.0;0;46271952995.0;46271952995.0;47872724411.0;594752297.0;-3004767309.0;-2434590266.0;-2434590266.0;-2434590266.0;-2434590266.0;-2434590266.0;00.00;-719662964.0;202217004.0
BABP;PT Bank MNC Internasional Tbk.;G. Financials;G1. Banks;G11. Banks;G111. Banks;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;0;0;16862363.0;0;0;14150029.0;2713698.0;0;755772.0;2712334.0;2712334.0;0;0;154061.0;52505.0;52505.0;42880.0;42880.0;52505.0;0;863322.0;3291375.0
BACA;PT Bank Capital Indonesia Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;0;0;20628501.0;0;0;17340964.0;1995302.0;0;21363.0;3287537.0;3287537.0;0;0;41444.0;32129.0;32129.0;164389.0;164389.0;32129.0;0;-3435273.0;3775228.0
BAJA;Saranacentral Bajatama Tbk;B. Basic Materials;B1. Basic Materials;B14. Metals & Minerals;B144. Iron & Steel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;537784053101.0;193557306169.0;731341359270.0;290085800398.0;331066061971.0;621151862369.0;180000000000.0;0;57658931667.0;110189496901.0;110189496901.0;731341359270.0;-33453109031.0;-131805282660.0;-103341187716.0;-103341187716.0;-106257447660.0;-106257447660.0;-103341187716.0;0;-105923737099.0;23471460256.0
BALI;PT Bali Towerindo Sentra Tbk.;J. Infrastructures;J3. Telecommunication;J32. Wireless Telecommunication Services;J321. Wireless Telecommunication Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;514604194596.0;4682391395342.0;5196995589938.0;781927018201.0;1971344498908.0;2753271517109.0;78691850000.0;0;159999203328.0;2443756118310.0;2443724072829.0;5196995589938.0;557920365687.0;236646035941.0;212090007799.0;212090007799.0;214565096696.0;214559395954.0;212084378791.0;5629008.0;108126888110.0;245203722796.0
BANK;PT Bank Aladin Syariah Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;0;0;4733401.0;0;0;111476.0;1377051.0;;964190.0;3143276.0;3143276.0;0;0;-264913.0;-264913.0;-264913.0;-270465.0;-270465.0;-264913.0;;661326.0;1819974.0
BAPA;Bekasi Asri Pemula Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;22845370858.0;112588642630.0;135434013488.0;6382787788.0;206304505.0;6589092293.0;66178452000.0;0;-3502098555.0;128831655082.0;128844921195.0;135434013488.0;1847964039.0;-3683710843.0;-3712072464.0;-3712072464.0;-3554991301.0;-3554991301.0;-3712072464.0;0;-375213815.0;348349386.0
BATA;Sepatu Bata Tbk;E. Consumer Cyclicals;E4. Apparel & Luxury Goods;E41. Apparel & Luxury Goods;E412. Footwear;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Ribuan / In Thousand;369855007.0;354218951.0;724073958.0;358835564.0;45470766.0;404306330.0;13000000.0;0;0;319974775.0;319767628.0;724073958.0;260023161.0;-68143801.0;-106123023.0;-106123023.0;-107157865.0;-106951412.0;-105916570.0;-206453.0;-311880.0;2479231.0
BAUT;PT Mitra Angkasa Sejahtera Tbk;E. Consumer Cyclicals;E7. Retailing;E74. Specialty Retail;E743. Home Improvement Retail;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;219440995260.0;25786194617.0;245227189877.0;47019635741.0;4136706300.0;51156342041.0;48000476370.0;;127081478255.0;193997841973.0;194070847836.0;245227189877.0;38123731823.0;8908604441.0;6442130830.0;6442130830.0;6401640553.0;6425065894.0;6465556171.0;-23425341.0;-587955666.0;-12295942296.0
BAYU;Bayu Buana Tbk;E. Consumer Cyclicals;E5. Consumer Services;E51. Tourism & Recreation;E513. Travel Agencies;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;657069798577.0;135906872559.0;792976671136.0;355989451993.0;21074978633.0;377064430626.0;176610390000.0;0;0;413624534332.0;415912240510.0;792976671136.0;103721465360.0;44936937139.0;42927238823.0;42927238823.0;-30154732185.0;-30116512503.0;42982269607.0;-55030784.0;-16363179861.0;457432145637.0
BBCA;PT Bank Central Asia Tbk.;G. Financials;G1. Banks;G11. Banks;G111. Banks;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15567.5;Jutaan / In Million;0;0;1314731674.0;0;0;1087109644.0;1540938.0;00.00;5548977.0;221018606.0;221181655.0;0;0;50467033.0;40755572.0;40755572.0;37432854.0;37413477.0;40735722.0;19850.0;-17719939.0;160422371.0
BBHI;PT Allo Bank Indonesia Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;0;0;11058956402885.0;0;0;4647687466123.0;2173025644200.0;;3868733223522.0;6411268936762.0;6411268936762.0;0;0;352311928217.0;270029411193.0;270029411193.0;285996619740.0;285996619740.0;270029411193.0;;627238642527.0;873887543117.0
BBKP;PT Bank KB Bukopin Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;0;0;89995352.0;0;0;78778747.0;7000000.0;0;8286428.0;11221433.0;11216605.0;0;0;-5145656.0;-5032504.0;-5032504.0;-4989299.0;-4984255.0;-5027460.0;-5044.0;2354546.0;17559551.0
BBLD;Buana Finance Tbk;G. Financials;G2. Financing Service;G21. Consumer Financing;G211. Consumer Financing;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;0;0;4630150.0;0;0;3314209.0;411449.0;0;457.00.00;1315941.0;1315941.0;4630150.0;0;112942.0;87460.0;87460.0;81995.0;81995.0;87460.0;0;286420.0;514134.0
BBMD;PT Bank Mestika Dharma Tbk.;G. Financials;G1. Banks;G11. Banks;G111. Banks;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15567.5;Satuan Penuh / Full Amount;0;0;16583990927531.0;0;0;12031692974122.0;818018000000.0;00.00;00.00;4552297953409.0;4552297953409.0;0;0;670434882830.0;523103882225.0;523103882225.0;400445205817.0;400445205817.0;523103882225.0;00.00;382931036907.0;1342831353849.0
BBNI;PT Bank Negara Indonesia (Persero) Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;0;0;1029836868.0;0;0;889639206.0;9054807.0;0;17010254.0;135815715.0;140197662.0;0;0;22686708.0;18481780.0;18481780.0;14656096.0;14594497.0;18312054.0;169726.0;-9555077.0;163900321.0
BBRI;PT Bank Rakyat Indonesia (Persero) Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;0;0;1865639010.0;0;0;1562243693.0;7577950.0;;75637083.0;299294011.0;303395317.0;0;0;64596701.0;51408207.0;51408207.0;48569183.0;48333349.0;51170312.0;237895.0;114297854.0;268192168.0
BBRM;Pelayaran Nasional Bina Buana Raya Tbk;A. Energy;A1. Oil, Gas & Coal;A12. Coal;A122. Coal Distribution;National and Foreign Corporation;Foreign Company;31/12/22;Dollar Amerika / USD;;Satuan Penuh / Full Amount;9147220.0;24861754.0;34008974.0;4969398.0;3325702.0;8295100.0;71289749.0;;33180992.0;25713874.0;25713874.0;34008974.0;2619249.0;805311.0;692322.0;692322.0;715316.0;715316.0;692322.0;;19524.0;5960501.0
BBSI;PT Krom Bank Indonesia Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;3313589745696.0;0;0;248248586432.0;330725097300.0;0;2226140762994.0;3065341159264.0;3065341159264.0;0;0;96609202763.0;74812406596.0;74812406596.0;74963615006.0;74963615006.0;74812406596.0;0;185961210507.0;304205005845.0
BBSS;PT Bumi Benowo Sukses Sejahtera Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;95819385059.0;157617560835.0;253436945894.0;2233986198.0;2415459206.0;4649445404.0;96000320400.0;0;152345472933.0;248787500490.0;248787500490.0;253436945894.0;433666667.0;-1762483043.0;-1810683043.0;-1810683043.0;-1785452453.0;-1785452453.0;-1810683043.0;0;-4247654871.0;2569066088.0
BBTN;PT Bank Tabungan Negara (Persero) Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;0;0;402148312.0;0;0;351376683.0;5295000.0;0;2054454.0;25909354.0;25909354.0;0;0;3875690.0;3045073.0;3045073.0;1983756.0;1983756.0;3045073.0;0;296779.0;41526686.0
BBYB;PT Bank Neo Commerce Tbk.;G. Financials;G1. Banks;G11. Banks;G111. Banks;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;0;0;19694280.0;0;0;15949690.0;942168.0;;2825444.0;3744590.0;3744590.0;0;0;-785942.0;-789059.0;-789059.0;-844910.0;-844910.0;-789059.0;;2192189.0;4589861.0
BCAP;MNC Kapital Indonesia Tbk;G. Financials;G5. Holding & Investment Companies;G51. Holding & Investment Companies;G511. Financial Holdings;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;0;0;24306227.0;0;0;18105414.0;4261885.0;0;1312867.0;5353641.0;6200813.0;0;0;278079.0;148008.0;148008.0;160929.0;152538.0;136374.0;11634.0;994775.0;3819454.0
BCIC;PT Bank JTrust Indonesia Tbk.;G. Financials;G1. Banks;G11. Banks;G111. Banks;Foreign Corporation;Foreign Company;31/12/22;Rupiah / IDR;15567.5;Jutaan / In Million;0;0;33617390.0;0;0;29891015.0;13032929.0;0;1915423.0;3726375.0;3726375.0;0;0;47247.0;86621.0;86621.0;67908.0;67908.0;86621.0;;945152.0;4325461.0
BCIP;Bumi Citra Permai Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;366321332033.0;517713181088.0;884034513121.0;81907072930.0;338381753423.0;420288826353.0;142991552500.0;;5289006517.0;450235718614.0;463745686768.0;884034513121.0;49100419300.0;21202560879.0;17063851989.0;17063851989.0;17047544967.0;15570929312.0;15564168008.0;1499683981.0;-2911116771.0;9554090808.0
BDKR;PT Berdikari Pondasi Perkasa Tbk.;J. Infrastructures;J2. Heavy Constructions & Civil Engineering;J21. Heavy Constructions & Civil Engineering;J211. Heavy Constructions & Civil Engineering;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;433517291503.0;846436057902.0;1279953349405.0;399502446149.0;318498189441.0;718000635590.0;400100000000.0;0;0;561952713815.0;561952713815.0;1279953349405.0;165686544010.0;79458218055.0;58047930056.0;58047930056.0;58571950842.0;58571950842.0;58047930056.0;0;8942593949.0;31903420371.0
BDMN;PT Bank Danamon Indonesia Tbk;G. Financials;G1. Banks;G11. Banks;G111. Banks;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;0;0;197729688.0;0;0;150251206.0;5995577.0;0;7985971.0;46843703.0;47478482.0;0;0;4404634.0;3429634.0;3429634.0;2879807.0;2745552.0;3302314.0;127320.0;1301500.0;19661337.0
BEBS;PT Berkah Beton Sadaya Tbk;B. Basic Materials;B1. Basic Materials;B12. Construction Materials;B121. Construction Materials;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;157955119216.0;658841603306.0;816796722522.0;44643152713.0;358956124.0;45002108837.0;450000000000.0;0;91904751867.0;762891743643.0;771794613685.0;816796722522.0;173593256842.0;157792611495.0;122919207170.0;122919207170.0;122938917791.0;122938758060.0;122919047439.0;159731.0;-18228545418.0;8102045758.0
