kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
ATAP;PT Trimitra Prawara Goldland Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;89810097007.0;10327942692.0;100138039699.0;26601792476.0;309521617.0;26911314093.0;50000000000.0;0;12227500000.0;73226725606.0;73226725606.0;100138039699.0;13077702009.0;3391105309.0;3472047925.0;3472047925.0;3391105309.0;0
ATIC;PT Anabatic Technologies Tbk;9. Trade, Services & Investment;97. Computer And Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;3023298467255.0;1275538896782.0;4298837364037.0;3081662799321.0;821515343446.0;3903178142767.0;231536135500.0;0;568111251958.0;247525214360.0;395659221270.0;4298837364037.0;984215185943.0;-526026907367.0;-521467827960.0;-550287826263.0;-554454573264.0;28427665897.0
AUTO;Astra Otoparts Tbk;4. Miscellaneous Industry;42. Automotive And Components;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;5153633.0;10026461.0;15180094.0;2775650.0;1133653.0;3909303.0;481973.0;0;2914054.0;10293093.0;11270791.0;15180094.0;1580106.0;-37864.0;-138731.0;-85623.0;2245.00.00;-40109.0
AYLS;PT Agro Yasa Lestari Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14095.0;Satuan Penuh / Full Amount;57968261965.0;11962775921.0;69931037886.0;21859794835.0;1031231406.0;22891026241.0;29736000000.0;7058160000.0;12935160000.0;47040011645.0;47040011645.0;69931037886.0;1441114892.0;-4128944217.0;-4128944217.0;-4128944217.0;-4128944217.0;0
BABP;PT Bank MNC Internasional Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;11652904.0;0;0;10101667.0;2355918.0;0;-2552.0;1551237.0;1551237.0;0;0;10414.0;38963.0;38963.0;10414.0;0
BACA;PT Bank Capital Indonesia Tbk;8. Finance;81. Bank;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;20223558.0;0;0;18583167.0;707141.0;0;8472.00.00;1640391.0;1640391.0;0;0;61414.0;102624.0;102624.0;61414.0;0
BAFI;PT Bussan Auto Finance;8. Finance;82. Financial Institution;Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Ribuan / In Thousand;0;0;11560218064.0;0;0;10032517360.0;353571000.0;00.00;235858000.0;1527700704.0;1527700704.0;11560218064.0;0;-282571650.0;-285477405.0;-285477405.0;-282571650.0;00.00
BAJA;Saranacentral Bajatama Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;562587933413.0;197837546221.0;760425479634.0;619717175037.0;12869216111.0;632586391148.0;180000000000.0;0;57658931667.0;127839088486.0;127839088486.0;760425479634.0;101642029816.0;55118520227.0;56380932419.0;56380932419.0;55118520227.0;0
BALI;PT Bali Towerindo Sentra Tbk.;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;401196606179.0;4250743369509.0;4651939975688.0;642283365635.0;1829812485240.0;2472095850875.0;78691850000.0;0;159999203328.0;2179884599696.0;2179844124813.0;4651939975688.0;422769948912.0;84403215805.0;281527668367.0;281522054873.0;84397633086.0;5582719.0
BANK;PT Bank Net Indonesia Syariah Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;721397.0;0;0;39961.0;819307.0;0;0;641274.0;641274.0;0;0;44868.0;42651.0;42651.0;44868.0;0
BAPA;Bekasi Asri Pemula Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;107744636327.0;34562134702.0;142306771029.0;7445381494.0;653541865.0;8098923359.0;66178452000.0;0;-3502098555.0;134194581557.0;134207847670.0;142306771029.0;4781093281.0;-3737826580.0;-1402540271.0;-1402540271.0;-3737826580.0;0
BAPI;PT Bhakti Agung Propertindo Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;00.00;Satuan Penuh / Full Amount;626255867103.0;45358090.0;626301225193.0;48903369225.0;148664893540.0;197568262765.0;279587000300.0;0;160227060994.0;428732962428.0;428732962428.0;626301225193.0;4187039695.0;-2456842599.0;-2466148415.0;-2466148415.0;-2456842599.0;0
BATA;Sepatu Bata Tbk;4. Miscellaneous Industry;44. Footwear;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;343779513.0;431545424.0;775324937.0;248721907.0;48658851.0;297380758.0;13000000.0;0;0;477944179.0;477944179.0;775324937.0;97932797.0;-177761030.0;-175307147.0;-175307147.0;-177761030.0;0
BAYU;Bayu Buana Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;547281401649.0;145327989586.0;692609391235.0;263898409658.0;30580426001.0;294478835659.0;176610390000.0;0;0;394463496772.0;398130555576.0;692609391235.0;54536329654.0;1245008804.0;-22029131419.0;-21604819780.0;1685786698.0;-440777894.0
BBCA;PT Bank Central Asia Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;1075570256.0;0;0;885537919.0;1540938.0;0;5548977.0;184596326.0;184714709.0;0;0;27147109.0;31036451.0;31018293.0;27131109.0;16000.0
BBHI;PT Bank Harda Internasional Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;2586663487991.0;0;0;2239597029811.0;418443179500.0;0;30292149898.0;347066458180.0;347066458180.0;0;0;37011391337.0;47300580532.0;47300580532.0;37011391337.0;0
BBIA;PT Bank UOB Indonesia;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;116554039.0;0;0;102418082.0;2796661.0;0;3698759.0;14135957.0;14135957.0;0;0;518286.0;652806.0;652806.0;518286.0;0
BBKP;Bank Bukopin Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;79938578.0;0;0;71472136.0;3478571.0;0;4769251.0;8446192.0;8466442.0;0;0;-3258109.0;-3041791.0;-3039577.0;-3255895.0;-2214.0
BBLD;Buana Finance Tbk;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;4115895.0;0;0;2907239.0;411449.0;0;457.00.00;1208656.0;1208656.0;4115895.0;0;20053.0;11946.0;11946.0;20053.0;0
BBMD;PT Bank Mestika Dharma Tbk.;8. Finance;81. Bank;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Satuan Penuh / Full Amount;0;0;14159755232533.0;0;0;10150492606994.0;818018000000.0;00.00;00.00;4009262625539.0;4009262625539.0;0;0;325932118524.0;624190222146.0;624190222146.0;325932118524.0;00.00
BBNI;PT Bank Negara Indonesia (Persero) Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;891337425.0;0;0;746235663.0;9054807.0;0;14568468.0;110192520.0;112872199.0;0;0;3321442.0;4192722.0;4001412.0;3280403.0;41039.0
BBRI;PT Bank Rakyat Indonesia (Persero) Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;1511804628.0;0;0;1278346276.0;6167291.0;0;3411813.0;197377567.0;199911376.0;0;0;18660393.0;21757779.0;21727515.0;18654753.0;5640.00.00
BBRM;Pelayaran Nasional Bina Buana Raya Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;7979414.0;29233944.0;37213358.0;22510950.0;7511418.0;30022368.0;54270862.0;0;33628332.0;7190990.0;7190990.0;37213358.0;-2172255.0;-11172452.0;-11043613.0;-11043613.0;-11172452.0;0
BBSI;PT Bank Bisnis Internasional Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;1441234275187.0;0;0;432251684034.0;302652940500.0;0;396581239526.0;1008982591153.0;1008982591153.0;0;0;35175588135.0;35220368009.0;35220368009.0;35175588135.0;0
BBSS;PT Bumi Benowo Sukses Sejahtera Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;100851588228.0;155168879044.0;256020467272.0;4286132239.0;82472431.0;4368604670.0;96000000000.0;0;152342589333.0;251651862602.0;251651862602.0;256020467272.0;1352100375.0;-512878724.0;-487903924.0;-487903924.0;-512878724.0;0
BBTN;PT Bank Tabungan Negara (Persero) Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;361208406.0;0;0;321376142.0;5295000.0;0;2054454.0;19987845.0;19987845.0;0;0;1602358.0;2352711.0;2352711.0;1602358.0;0
BBYB;PT Bank Neo Commerce Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;5421324398438.0;0;0;4300705118122.0;666179523900.0;0;350501792712.0;1120619280316.0;1120619280316.0;0;0;15871502695.0;29178695729.0;29178695729.0;15871502695.0;0
BCAF;PT BCA Finance;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;8536082.0;0;0;2078425.0;1000000.0;0;0;6457657.0;6457657.0;8536082.0;0;1220390.0;1227716.0;1227716.0;1220390.0;0
BCAP;MNC Kapital Indonesia Tbk;8. Finance;89. Others - Finance;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;19101546.0;0;0;14007712.0;3976085.0;0;1184910.0;4606478.0;5093834.0;19101546.0;2657232.0;65525.0;63228.0;45630.0;62078.0;3447.00.00
BCIC;PT Bank JTrust Indonesia Tbk.;8. Finance;81. Bank;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;16204908.0;0;0;14761678.0;12223149.0;0;178765.0;1443230.0;1443230.0;0;0;-484441.0;-484823.0;-484823.0;-484441.0;0
BCIP;Bumi Citra Permai Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;395767984973.0;513496477690.0;909264462663.0;308300895925.0;154371558000.0;462672453925.0;142991552500.0;0;5289006517.0;436235916754.0;446592008738.0;909264462663.0;35309967802.0;12990816748.0;12974015840.0;11313385370.0;11329044491.0;1661772257.0
BCOM;PT Bank Commonwealth;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;21491023.0;0;0;17606420.0;3819667.0;0;25097.0;3884603.0;3884603.0;0;0;-45651.0;-19882.0;-19882.0;-45651.0;0
BDKI;BPD DKI Jakarta (Bank DKI);8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;63046131.0;0;0;53862460.0;4431159.0;0;0;9183671.0;9183671.0;0;0;580639.0;801000.0;801000.0;580639.0;0
BDMN;PT Bank Danamon Indonesia Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;200890068.0;0;0;157314569.0;5995577.0;0;7985971.0;43107813.0;43575499.0;0;0;1088942.0;1382263.0;1301521.0;1007614.0;81328.0
BEBS;PT Berkah Beton Sadaya Tbk;3. Basic Industry And Chemicals;31. Cement;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;47682156898.0;359316784827.0;406998941725.0;22205495158.0;4928732951.0;27134228109.0;350000000000.0;0;0;370991897307.0;379864713616.0;406998941725.0;34473467463.0;20790651299.0;20770624516.0;20770661816.0;20790688599.0;-37300.0
BEEF;PT Estika Tata Tiara Tbk.;1. Agriculture;13. Animal Husbandry;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;193116898568.0;484686987847.0;677803886415.0;641957524586.0;28597152308.0;670554676894.0;188431258500.0;0;88584900702.0;7063157297.0;7249209521.0;677803886415.0;0;-350736124757.0;-350226478380.0;-350236536458.0;-350745479112.0;9354355.0
BEKS;PT Bank Pembangunan Daerah Banten Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;5337281.0;0;0;3975700.0;2173360.0;0;1583496.0;1361581.0;1361581.0;0;0;-308158.0;-308970.0;-308970.0;-308158.0;0
BELL;PT Trisula Textile Industries Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;356315769740.33;197920161371.0;554235931111.0;260049224077.0;37659353069.0;297708577146.0;145000000000.0;0;7252316799.0;223402499675.0;256527353965.0;554235931111.0;126723178394.0;-16558668514.0;-16117796779.0;-15587327308.0;-16031433128.0;-527235386.0
BESS;PT Batulicin Nusantara Maritim Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;99934687098.0;520472846236.0;620407533334.0;105590771015.0;197920763858.0;303511534873.0;170121835100.0;0;35703689352.0;316895998461.0;316895998461.0;620407533334.0;100250518740.0;51194844074.0;50400663628.0;50400663628.0;51194844074.0;0
BEST;Bekasi Fajar Industrial Estate Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National and Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2722827270198.0;3559352959534.0;6282180229732.0;258669858995.0;1666853267086.0;1925523126081.0;964731115000.0;0;231153572841.0;4356268406996.0;4356657103651.0;6282180229732.0;127435247354.0;-115219635076.0;-112092181624.0;-112050255014.0;-115177565623.0;-42069453.0
BEXI;Indonesia Eximbank;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;92084560.0;0;0;67288011.0;32146276.0;0;0;24796549.0;24796549.0;0;0;288388.0;398225.0;398225.0;288388.0;0
BFIN;BFI Finance Indonesia Tbk;8. Finance;82. Financial Institution;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;15200531.0;0;0;8594377.0;399178.0;0;553286.0;6606150.0;6606154.0;15200531.0;0;701592.0;827932.0;827935.0;701595.0;-3.0
BGTG;PT Bank Ganesha Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;5365456.0;0;0;4226331.0;1117506.0;0;17703.0;1139125.0;1139125.0;0;0;3198.00.00;5618.00.00;5618.00.00;3198.00.00;0
BHAT;PT Bhakti Multi Artha Tbk.;8. Finance;84. Insurance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;651765765501.0;0;0;132240707576.0;500000000000.0;0;1571000000.0;516110811404.0;519525057925.0;0;0;11766087215.0;7741897149.0;7541104851.0;11524962822.0;241124393.0
BHIT;PT MNC Investama Tbk.;9. Trade, Services & Investment;98. Investment Company;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;21063800.0;38420622.0;59484422.0;20317500.0;7752986.0;28070486.0;7376610.0;0;3844428.0;14585783.0;31413936.0;59484422.0;7234502.0;1525889.0;1583142.0;187422.0;150954.0;1374935.0
BIIF;PT Maybank Indonesia Finance;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;6879940.0;0;0;4270176.0;32370.0;0;0;2609764.0;2609764.0;6879940.0;0;362138.0;363088.0;363088.0;362138.0;0
BIKA;PT Binakarya Jaya Abadi Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2838420407560.0;354252119875.0;3192672527435.0;2408288167435.0;1129331192098.0;3537619359533.0;59228000000.0;0;161471153280.0;-66635331000.0;-344946832098.0;3192672527435.0;69721010379.0;-104334806073.0;-102655361477.0;-16100354661.0;-16256072856.0;-88078733217.0
BIMA;Primarindo Asia Infrastructure Tbk;4. Miscellaneous Industry;44. Footwear;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;51714591960.0;172066890899.0;223781482859.0;54832811345.0;139489084790.0;194321896135.0;130235143200.0;0;0;29459586724.0;29459586724.0;223781482859.0;-5589730184.0;-31519632982.0;-35028306487.0;-35028306487.0;-31519632982.0;0
BINA;PT Bank Ina Perdana Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;8437685.0;0;0;7220541.0;565438.0;0;551512.0;1217144.0;1217144.0;0;0;19376.0;61221.0;61221.0;19376.0;0
BIPI;PT Astrindo Nusantara Infrastruktur Tbk.;2. Mining;22. Crude Petroleum & Natural Gas Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;194494635.0;1149190847.0;1343685482.0;511577974.0;446540174.0;958118148.0;418517134.0;0;86092346.0;302279261.0;385567334.0;1343685482.0;0;27045536.0;26071731.0;19337429.0;20311234.0;6734302.0
BIPP;Bhuwanatala Indah Permai Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.01;Satuan Penuh / Full Amount;987418770826.0;1139106559488.0;2126525330314.0;378283630033.0;541297808977.0;919581439010.0;1158154241200.0;0;140797315513.0;856963899899.0;1206943891304.0;2126525330314.0;190565379125.0;94063094416.0;96504682584.0;52849651017.0;50364822926.0;43698271490.0
BIRD;PT Blue Bird Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1241604.0;6011510.0;7253114.0;639864.0;1377727.0;2017591.0;250210.0;0;2512774.0;5138448.0;5235523.0;7253114.0;334511.0;-163183.0;-172579.0;-170741.0;-161353.0;-1830.0
BISI;BISI INTERNATIONAL Tbk;1. Agriculture;11. Crops;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2247228.0;667751.0;2914979.0;385631.0;70961.0;456592.0;300000.0;0;99910.0;2457882.0;2458387.0;2914979.0;688730.0;275667.0;273647.0;273434.0;275453.0;214.00.00
BJBR;Bank Pembangunan Daerah Jawa Barat dan Banten Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;140934002.0;0;0;122676884.0;2459697.0;0;1058541.0;11959524.0;12005800.0;0;0;1689996.0;1909221.0;1906495.0;1687218.0;2778.00.00
BJTG;PT Bank Pembangunan Daerah Jawa Tengah;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;0;0;73106133918.0;0;0;65042464657.0;3643739000.0;0;194300000.0;8063669261.0;8063669261.0;0;0;1122228677.0;1345831935.0;1345831935.0;1122228677.0;0
BJTM;Bank Pembangunan Daerah Jawa Timur Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;83619452.0;0;0;71892035.0;3753875.0;0;532734.0;10004948.0;10004948.0;0;0;1488962.0;1699874.0;1699874.0;1488962.0;0
